HF,UHF,CASSCF,VB,cov,ion,CF,BOVB,MP2,UMP2,MP3,UMP3,MP4,UMP4,OMP2,UOMP2,CID,UCID,CISD,UCISD,QCISD,UQCISD,QCISD(T),UQCISD(T),CC2,UCC2,CC3,UCC3,BCCD,UBCCD,BCCD(T),UBCCD(T),CCD,UCCD,CCSD,UCCSD,CCSD(T),UCCSD(T),CCSDT_ORCA,CCSDT,CCSDT(Q),CCSDT[Q],CCSDTQ,CCSDT_nofc,CCSDT(Q)_nofc,CCSDT[Q]_nofc,FIC-CASPT2,FIC-CASPT2-K,SC-NEVPT2,FIC-NEVPT2,FIC-MRCISD,FIC-MRCISD+Q,BW-s2,UBW-s2,BW2,UBW2,xBW2,UxBW2,dRPA,UdRPA,BGE2,IEPA,CASSCF_molpro,(ic-)MR-CISD,MR-CISD+Q Davidson,MR-CISD+Q Davidson relaxed,MR-CISD+Q Pople,MR-CISD+Q Pople relaxed,MR-ACPF,MR-AQCC,MR-CEPA(0),CEPA/0,UCEPA/0,CEPA/1,UCEPA/1,CEPA/2,UCEPA/2,CEPA/3,UCEPA/3,NCEPA/1,UNCEPA/1,NCEPA/2,UNCEPA/2,NCEPA/3,UNCEPA/3,NCPF/1,UNCPF/1,ENCPF/2,UNCPF/2,ACPF,UACPF,NACPF,UNACPF,AQCC,UAQCC,HF_psi4,UHF_psi4,LCCD,ULCCD,OLCCD,UOLCCD,UODC-13,UODC-13(λ3),UODC-12,UODC-12(λ3),UDC-12
-198.41917189930268,-198.81109291673184,-198.80178815107584,-198.801606365967,-198.801605808105,-198.223498702621,-198.801609609577,-198.801606606889,-199.4468860365244,-199.2107829264868,-199.60761047558367,-199.2314680755812,-199.11885927836408,-199.2400370811777,,,-199.0451570340816,-199.2108768168344,-199.05593643967867,-199.21202602348947,-199.169882277,-199.233919913,-199.274568367218,-199.24093376322057,-199.5272133280912,,-199.2426613833553,,-199.17095141213096,,-199.2787444693301,,-199.15306080680665,-199.23224152788683,-199.170522514,-199.233602272,-199.28023307392232,-199.24078367599884,,-199.23880827019408,-199.2435805472439,-199.23956711333207,,-199.26254225026275,-199.2674376183253,-199.26334178616028,-199.221868303988,-199.215063303469,-199.171323990441,-199.17216382244,-199.21054872,-199.23507901,-199.1543196096,-199.2071566477,-199.0392350488,-199.1889815712,-199.3414890947,-199.2072969406,-199.1630032823,-199.3220305103,-199.1969676786,-199.1969676786,-198.801785992152,-199.210465827806,-199.23655002,-199.23654997,-199.23387886,-199.23387882,-199.234417144828,-199.230287582152,,-198.3972708070989,-199.23944323485617,-199.2127881463858,-199.23481247291505,-199.24731647460925,-199.23841413132325,-199.18093961201313,-199.23135643276217,-199.20896241518997,-199.2347750873301,-199.2429089867829,-199.2384141313233,-199.1775766695665,-199.23129169958372,-199.20664163012873,-199.2347757188413,-199.4539374355197,-199.23101841085276,-199.91699887068015,-199.23496082556463,-199.90188880827327,-199.23492377231764,-199.4539374355197,-199.23101841085276,-198.41917190000535,-198.81107672961787,-198.336978106946,,,,,,,,
-198.41812195528337,-198.8110896342144,-198.8017923235736,-198.801611480334,-198.801611054547,-198.221879614607,-198.801613878079,-198.801611511667,-199.45545439382744,-199.21077804623727,-199.62069381221127,-199.23146331216708,-199.0922572944345,-199.24003218246528,,,-199.04495121053344,-199.2108722697781,-199.0557223573698,-199.2120214456292,-199.169845849,-199.23391513,-199.27479810776111,-199.24092886115767,-199.53698339840216,,-199.2427151332764,,-199.1709163344009,,-199.27896634908785,,-199.153063580754,-199.23223680469283,-199.170487382,-199.233597505,-199.28045952788577,-199.24077878055013,-199.23880584202163,,,,,-199.26255237492413,-199.2674363293614,-199.2633353122323,-199.221871631892,-199.215056098512,-199.171358797646,-199.172166902283,-199.21055038,-199.2350804,-199.1551537653,-199.2071517156,-199.0393897621,-199.1889768537,-199.3464809119,-199.2072919894,-199.1633285344,-199.3220260091,-199.1981132647,-199.1981132647,-198.801790178641,-199.210468815974,-199.23655283,-199.23655279,-199.23388169,-199.23388166,-199.234419974966,-199.230290441478,,-198.3943202178748,-199.23943835223164,-199.2127911327002,-199.2348075661182,-199.24733586965567,-199.2384092424692,-199.18092543598624,-199.23135168761468,-199.20896635986736,-199.23477018756483,-199.242936502808,-199.2384092424692,-199.17756264223345,-199.23128696240008,-199.2066396005189,-199.23477090832492,-199.45518924260665,-199.2310136405119,-199.91976426029683,-199.23495600677464,-199.9046965887491,-199.23491895798676,-199.45518924260665,-199.2310136405119,-198.4181219559705,-198.81107429232776,-198.334431080574,,,,,,,,
-198.41711951158948,-198.8110867090206,-198.8017963177963,-198.801615859213,-198.801615528552,-198.220301363383,-198.80161795888,-198.801616094831,-199.46398955742256,-199.21077370517028,-199.63369238972405,-199.23145906663024,-199.0641875129305,-199.2400278252056,,,-199.0447564118193,-199.21086821524216,-199.05552097557208,-199.21201736411783,-199.169811882,-199.23391087,-199.27501523043145,-199.24092449863096,-199.5467286942068,,-199.24276687138368,,-199.1708841515625,,-199.27917618971796,,-199.1530644681044,-199.23223259600508,-199.1704547,-199.233593259,-199.28067407860507,-199.2407744236032,,,,,,-199.2625617638108,-199.26743570975844,-199.26332997703844,-199.22187485467,-199.215049602159,-199.171360026345,-199.172169858695,-199.21055194,-199.2350817,-199.1559750317,-199.2071474999,-199.0395526564,-199.1889727361,-199.3514118524,-199.207287754,-199.1636630371,-199.3220223859,-199.1992351643,-199.1992351641,-198.80179418558,-199.21047175426,-199.23655562,-199.23655559,-199.23388449,-199.23388447,-199.2344227787,-199.230293269905,,-198.39132316101535,-199.23943400588925,-199.21279060745897,-199.23480353550224,-199.24736227724247,-199.23840489361763,-199.1809107517236,-199.23134745905952,-199.20898103763497,-199.2347662007097,-199.24296086866437,-199.23840489361768,-199.17754384763225,-199.23128274037737,-199.2066376488156,-199.23476662124787,-199.45636415473805,-199.23100939147105,-199.92232505493013,-199.2349517159587,-199.907293657402,-199.23491467079705,-199.45636415473805,-199.23100939147105,-198.4171195122624,-198.81107216784036,-198.331748881285,,,,,,,,
-198.41616121285617,-198.81108409658816,-198.80180013056395,-198.801620172129,-198.80162014383,-198.218762316304,-198.801621845575,-198.80162041922,-199.47249203879136,-199.2107698298788,-199.6466071699152,-199.2314552702711,-199.03464652720544,-199.2400239362052,,,-199.0445717289536,-199.21086458847577,-199.0553312312105,-199.21201371567489,-199.169780674,-199.233907066,-199.275221501942,-199.24092060607143,-199.55644928518512,,-199.2428166711612,,-199.17085457428777,,-199.27937488407463,,-199.15306360012167,-199.2322288334757,-199.170425002,-199.233589467,-199.2808787837731,-199.24077053548635,-199.23882090608248,,,,,-199.2625701310842,-199.26743533206349,-199.26332531724407,-199.221857173059,-199.215042861103,-199.171313390027,-199.172145937121,-199.21047894,-199.23499784,-199.1567791495,-199.2071436883,-199.0397226327,-199.1889691012,-199.3562809937,-199.2072838255,-199.1640054971,-199.3220187308,-199.2003388389,-199.2003388392,-198.801798010715,-199.210474623493,-199.23655836,-199.23655834,-199.23388725,-199.23388722,-199.234425533079,-199.230296045223,,-198.38828924898263,-199.2394301274972,-199.2127884674499,-199.23479971047513,-199.2473863296977,-199.2384010164581,-199.18089329169453,-199.23134368159907,-199.20897564199927,-199.2347623814966,-199.2429919200632,-199.23840101645817,-199.17753962637713,-199.231278968025,-199.20663575308595,-199.23476279771836,-199.45746822558087,-199.2310055972864,-199.92469868152344,-199.23494788259632,-199.9096979934708,-199.23491083945336,-199.45746822558087,-199.2310055972864,-198.41616121351407,-198.8110703143076,-198.328951086889,,,,,,,,
-198.41524392229653,-198.81108175653577,-198.80180376356537,-198.801624467559,-198.80162428153,-198.217260836894,-198.801625550137,-198.801624453727,-199.4809627465516,-199.2107663618502,-199.65944002130587,-199.2314518669922,-199.00362992398328,-199.24002045578328,,,-199.04439633514568,-199.21086133615293,-199.0551521486968,-199.2120104444916,-199.169751393,-199.233903659,-199.27541687667588,-199.24091712123465,-199.5661456143837,,-199.2428646455718,,-199.17082734026397,,-199.27956326916777,,-199.1530612504872,-199.232225461428,-199.170397174,-199.233586069,-199.28107307273305,-199.24076705448684,,,,,,-199.26263815574544,-199.2673881943961,-199.26324011542889,-199.221859674504,-199.215038468801,-199.17135495769,-199.172148553367,-199.21048172,-199.23500054,-199.1575741326,-199.2071402207,-199.0398986989,-199.1889657288,-199.3610904986,-199.2072804327,-199.1643547443,-199.3220158716,-199.2014161144,-199.2014161144,-198.801801653627,-199.210477408774,-199.23656104,-199.23656102,-199.23388993,-199.23388991,-199.234428220047,-199.23029874999,,-198.38522733429832,-199.2394266545052,-199.2127904890766,-199.2347962841245,-199.247382365989,-199.23839754818488,-199.18087544898313,-199.2313402959713,-199.2089786076896,-199.2347589598375,-199.24301108578,-199.23839754818496,-199.17752020468944,-199.23127558662443,-199.2066338763816,-199.23475937261932,-199.45850718444436,-199.23100219795725,-199.92690141966952,-199.23494445292104,-199.91192641375017,-199.23490741209233,-199.45850718444436,-199.23100219795725,-198.4152439229428,-198.8110686934978,-198.326055516647,,,,,,,,
-198.4116112858385,-198.81107965298287,-198.80184798740368,-198.801627533364,-198.801627392181,-198.215796208519,-198.801629078375,-198.801628165746,-199.51619745275977,-199.2107632457512,-199.71251644945423,-199.2314488043576,-198.86059989956144,-199.24001732843416,,,-199.043966648229,-199.21085840843577,-199.0545522088589,-199.2120075009425,-199.169691227,-199.233900596,-199.27613569457523,-199.24091399005368,-199.57581844910516,,,,-199.1708022116986,,-199.2797421284242,,-199.1533840426896,-199.23222242730577,-199.170325158,-199.233583014,-199.28174482636047,-199.24076392651105,-199.23892398346737,-199.23890283306983,-199.24353759924915,-199.2394737883092,,-199.26263647015088,-199.26739526522337,-199.2632484756571,-199.221903640007,-199.215032687456,-199.171415538975,-199.172192159816,-199.21052613,-199.2350452,-199.158356363,-199.2071370928,-199.0400799551,-199.188962764,-199.365841761,-199.2072774107,-199.1647097179,-199.3220130314,-199.2024717005,-199.2024716995,-198.80180511616,-199.210480099605,-199.23656364,-199.23656362,-199.23389254,-199.23389252,-199.234430826477,-199.230301371593,,-198.3822637357568,-199.2394235336637,-199.21284093293997,-199.23479320405667,-199.24744287683976,-199.23839456877528,-199.18090144079653,-199.23133725085324,-199.2091231643716,-199.23475588343817,-199.24316127587616,-199.23839456877533,-199.1776255299661,-199.23127254483987,-199.20671703178235,-199.2347562934986,-199.463310435699,-199.23099914158183,-199.93842207504264,-199.2349413700051,-199.92392553940647,-199.23490433099607,-199.463310435699,-199.23099914158183,-198.41436471407553,-198.8110672712606,,,,,,,,,
-198.41094630837307,-198.8110777544422,-198.80184890428905,-198.801631645597,-198.801631537468,-198.214366382761,-198.801632435793,-198.801631785612,-199.52397395810664,-199.21076043588133,-199.72398949844143,-199.231446039088,-198.82418673006248,-199.2400145085745,,,-199.04383781732227,-199.2108557642713,-199.05443348586567,-199.21200484252697,-199.169672506,-199.233897831,-199.2762665120532,-199.2409111655637,-199.58546883155157,,,,-199.17077897318492,,-199.27991219397515,,-199.15335979193776,-199.23221968835807,-199.170308647,-199.233580256,-199.28187997640416,-199.2407611047269,,,,,,-199.26263532948457,-199.26740188476003,-199.26325609118547,-199.221903619578,-199.215029013911,-199.171415665211,-199.172192210465,-199.2105263,-199.23504527,-199.1591259932,-199.2071343497,-199.0402683625,-199.1889601178,-199.3705363185,-199.2072745357,-199.165069476,-199.3220104911,-199.2035062657,-199.2035062644,-198.801808400762,-199.21048268788,-199.23656614,-199.23656613,-199.23389505,-199.23389504,-199.234433342095,-199.230303900176,,-198.37866640219312,-199.23942069210503,-199.21283984425577,-199.23479042436765,-199.247459743337,-199.23839176852843,-199.18088380450797,-199.23133450147895,-199.20912277600505,-199.23475310670753,-199.2431689033614,-199.23839176852852,-199.17761293638085,-199.23126979825807,-199.2067112156477,-199.23475351462292,-199.46391341446133,-199.23099638289716,-199.93944099424365,-199.23493858785895,-199.92492655937417,-199.23490155038937,-199.46391341446133,-199.23099638289716,-198.41352086256327,-198.8110660176594,-198.320034541559,,,,,,,,
-198.41029698423483,-198.81107603365268,-198.8018498283406,-198.801635010894,-198.801634930003,-198.212970275672,-198.801635617043,-198.801635119455,-199.5317637496612,-199.21075788997777,-199.73547521304928,-199.231443530648,-198.78630765619408,-199.2400119536561,,,-199.0437125985692,-199.210853365134,-199.05431820089075,-199.2120024317821,-199.169654187,-199.233895326,-199.27639364496707,-199.2409086072084,-199.5950980308682,,-199.24299849146632,,-199.17075742974373,,-199.28007414833516,,-199.15333605532933,-199.2322172043052,-199.170292787,-199.233577757,-199.2820118318096,-199.24075854874465,-199.238920090191,-199.23890091223225,-199.2435503981308,-199.23948827970403,,-199.26263464430625,-199.26740807484376,-199.263263017482,-199.221903703939,-199.21502335266,-199.171415865913,-199.172192353376,-199.21052654,-199.23504543,-199.1598831886,-199.2071318167,-199.0404578651,-199.1889576832,-199.3751757694,-199.2072720707,-199.1654331596,-199.3220082232,-199.2045204618,-199.204520462,-198.801811512036,-199.210485169254,-199.23656855,-199.23656854,-199.23389747,-199.23389746,-199.234435760765,-199.23030632995,,-198.3751366283298,-199.23941814422756,-199.21283595392745,-199.23478790565244,-199.24747486477747,-199.2383892330338,-199.18087655086663,-199.2313320092036,-199.20910088827625,-199.23475059034897,-199.2431777990705,-199.23838923303393,-199.1776009657166,-199.23126730827633,-199.20670567112873,-199.23475099658043,-199.46450080351596,-199.23099388284177,-199.94043106384245,-199.23493606699344,-199.92589885576433,-199.2348990307822,-199.46450080351596,-199.23099388284177,-198.4127098379412,-198.8110649026434,-198.316937384604,,,,,,,,
-198.40966264444705,-198.81107446715583,-198.8018507468805,-198.80163772537,-198.801637666073,-198.211606738229,-198.801638615048,-198.80163815822,-199.539566686284,-199.21075557378265,-199.74697403887072,-199.23144124650432,-198.74694157408595,-199.24000962959263,,,-199.04359080063944,-199.21085118003177,-199.05420615829408,-199.2120002369428,-199.169636622,-199.233893047,-199.27651784403247,-199.24090628068447,-199.6047074966848,,-199.243040077348,,-199.17073740510887,,-199.28022862616183,,-199.15331342843103,-199.23221494271564,-199.170277594,-199.233575483,-199.28214065345736,-199.24075622410763,,-199.23890049685227,-199.24355609543667,-199.2394944730528,,,,,-199.221903865221,-199.215019570134,-199.17141612239,-199.172192562928,-199.21052685,-199.23504566,-199.1606281293,-199.2071294622,-199.0406503756,-199.1889554216,-199.3797617609,-199.2072697036,-199.1657999947,-199.3220061753,-199.2055094637,-199.2055094629,-198.80181445512,-199.210487541192,-199.23657086,-199.23657085,-199.23389978,-199.23389977,-199.234438078476,-199.230308657185,,-198.3716729576313,-199.2394158192744,-199.21282973806368,-199.23478561450088,-199.24749325080415,-199.2383870955144,-199.1808644593044,-199.23132974118568,-199.20909987735425,-199.23474830100616,-199.2431842606262,-199.2383870955144,-199.1775867619246,-199.23126504203609,-199.20670035899812,-199.2347487059204,-199.4650734250916,-199.23099160827363,-199.9413941432518,-199.23493377395192,-199.92684432781803,-199.23489673870185,-199.4650734250916,-199.23099160827363,-198.41192929530027,-198.8110639129252,-198.313799157211,,,,,,,,
-198.409042667248,-198.81107303495463,-198.80185164995964,-198.801640627756,-198.801640584232,-198.210274566215,-198.801641449979,-198.801641153042,-199.54738262613424,-199.21075346310565,-199.7584863575428,-199.2314391629714,-198.7060672525731,-199.24000751160384,,,-199.04347224879888,-199.21084918614767,-199.054097180434,-199.2119982316117,-199.169619659,-199.233890966,-199.27663909796723,-199.2409041563997,-199.614298814906,,-199.24308031607296,,-199.17071874016733,,-199.28037621594575,,-199.15329091819143,-199.2322128802309,-199.170262898,-199.233573406,-199.28226636712688,-199.24075410155407,,,,,,,,,-199.221904084464,-199.215018765139,-199.171416419068,-199.172192822173,-199.2105272,-199.23504595,-199.1613610239,-199.2071274092,-199.0408453129,-199.1889533888,-199.3842959677,-199.2072676481,-199.1661693015,-199.3220042447,-199.2064839203,-199.2064839227,-198.801817235956,-199.210489803045,-199.23657307,-199.23657306,-199.233902,-199.23390199,-199.234440293358,-199.230310880249,,-198.36827393086827,-199.23941369781687,-199.21282775461768,-199.2347835213492,-199.2474943649977,-199.2383845862337,-199.1808579919393,-199.23132766870745,-199.2090968016124,-199.2347462094636,-199.24319957923672,-199.23838458623396,-199.17756650345248,-199.23126297131503,-199.206695253566,-199.23474661334544,-199.46563202509043,-199.23098953026687,-199.94233191668357,-199.23493167915595,-199.9277646767108,-199.23489464490976,-199.46563202509043,-199.23098953026687,-198.4111770667874,-198.81106302542753,-198.310630929038,,,,,,,,
-198.4084364740782,-198.8110717201951,-198.80185253004703,-198.801643778745,-198.801643746829,-198.208972507943,-198.801644122898,-198.801643896026,-199.5552114237548,-199.21075152223352,-199.77001248762383,-199.2314372461564,-198.663663355452,-199.2400055644856,,,-199.04335678322653,-199.21084735162407,-199.0539911058235,-199.211996391315,-199.169602983,-199.233889058,-199.27675712951927,-199.24090220947275,-199.6238736663248,,-199.2431192889842,,-199.17070129154297,,-199.28051746176385,,-199.1532685492164,-199.23221098289085,-199.170248103,-199.233571502,-199.2823882898491,-199.2407521561228,,,,,,,,,-199.221904344344,-199.215011798291,-199.171416743257,-199.17219311545,-199.21052758,-199.23504627,-199.1620862692,-199.2071254189,-199.0410421382,-199.1889514933,-199.388780046,-199.2072657248,-199.1665404561,-199.3220025371,-199.2074397819,-199.2074397799,-198.801819861447,-199.210491956094,-199.23657518,-199.23657517,-199.23390411,-199.2339041,-199.234442405692,-199.23031299961,,-198.36493813773484,-199.2394117600901,-199.2128300295096,-199.2347816028561,-199.2475161068103,-199.23838264744404,-199.18084726278175,-199.23132576840305,-199.20908731419243,-199.23474429209463,-199.24319683500107,-199.23838264744404,-199.1775558155377,-199.2312610721858,-199.20669033487127,-199.23474469517103,-199.46617730494293,-199.23098762518808,-199.94324589959487,-199.23492975917088,-199.9286614466464,-199.2348927255433,-199.46617730494293,-199.23098762518808,-198.41045115293807,-198.81106222467227,-198.307442689268,,,,,,,,
-198.4078435258411,-198.8110705084925,-198.80185338168863,-198.80164647865,-198.801646455066,-198.207699973261,-198.801646652836,-198.801646476045,-199.56305292791563,-199.2107497389024,-199.781552686342,-199.23143548381205,-198.6197084624552,-199.24000377545948,,,-199.0432442575037,-199.21084566438097,-199.05388778742648,-199.21199469759057,-199.169586527,-199.233887302,-199.27687206802264,-199.2409004188796,-199.63343378857112,,-199.24315702251172,,-199.1706849302931,,-199.28065286507407,,-199.15324718094064,-199.2322092386136,-199.170234338,-199.23356975,-199.28250827513665,-199.24075036686065,,-199.2389007410862,-199.2435707570424,-199.23950954999728,,,,,-199.221904631629,-199.215010119005,-199.171417084817,-199.172193430685,-199.21052798,-199.23504662,-199.1627962039,-199.2071236441,-199.0412403732,-199.1889496182,-199.3932156373,-199.2072638627,-199.1669129074,-199.3220007263,-199.2083776148,-199.208377605,-198.801822338606,-199.210494002497,-199.23657718,-199.23657718,-199.23390612,-199.23390611,-199.234444416806,-199.230315016755,,-198.36166418182503,-199.2394099775202,-199.21282303709816,-199.23477983773992,-199.24753287474093,-199.2383808641716,-199.1808386553198,-199.23132401965347,-199.2090786522302,-199.23474252793056,-199.24320833340184,-199.23838086417155,-199.17754658958967,-199.23125932450853,-199.2066855804016,-199.2347429303753,-199.46670989851643,-199.23098587232627,-199.94413746993163,-199.2349279927352,-199.92953602834768,-199.23489095969364,-199.46670989851643,-199.23098587232627,-198.40974971383065,-198.81106149782713,-198.304243413288,,,,,,,,
