HF,UHF,CASSCF,VB,cov,ion,CF,BOVB,MP2,UMP2,MP3,UMP3,MP4,UMP4,CID,UCID,CISD,UCISD,CCD,UCCD,CCSD,UCCSD,CCSD(T),UCCSD(T),QCISD,UQCISD,QCISD(T),UQCISD(T),CCSDT,CCSDT_ORCA,CCSDT(Q),CCSDT[Q],CCSDTQ,CCSDT_nofc,CCSDT(Q)_nofc,CCSDT[Q]_nofc,CASPT2,SC-NEVPT2,FIC-NEVPT2,FIC-MRCISD,FIC-MRCISD+Q
-198.1333860473856,-198.81104961023368,-198.801870260118,-198.801693504716,-198.801693500992,-198.133963001995,-198.80169342788,-198.801693359331,-198.5688982424172,-199.21072079670228,-198.58552732895924,-199.23140684900127,-198.6012626332248,-199.2399748111384,-198.56516947064256,-199.21081809050352,-198.5663378487108,-199.2119670280597,-198.6080654166261,-199.23218087481104,-198.609402931,-199.233541298,-198.6263712350905,-199.24072141767635,-198.60975761,-199.233858793,-198.62656765636487,-199.24087143533927,,,,,,,,,-199.221913343592,-199.171426308943,-199.17220265371,-199.21053756,-199.23505523
-198.13323159060056,-198.81104961229468,-198.80187026548884,-198.801693518306,-198.801693509227,-198.133807297849,-198.80169343312,-198.801693362063,-198.56874378029687,-199.2107207983932,-198.58537286263032,-199.2314068506797,-198.601108163602,-199.23997481280983,-198.56501499843245,-199.21081809222392,-198.5661833764873,-199.2119670297756,-198.60791083130115,-199.23218087650864,-198.60924832,-199.2335413,-198.6262165281597,-199.2407214193484,-198.60960299,-199.233858795,-198.62641291808305,-199.2408714370098,,,,,,,,,-199.221913348659,-199.171425298973,-199.17220265872,-199.21053757,-199.23505524
-198.1330783062573,-198.8110496143101,-198.80187027073893,-198.801693515236,-198.801693479957,-198.133652990957,-198.801693438861,-198.801693371975,-198.56859049070005,-199.2107208000472,-198.58521956888933,-199.23140685232147,-198.60095486661723,-199.2399748144448,-198.56486169889897,-199.2108180939064,-198.56603007694085,-199.21196703145367,-198.60775748404296,-199.2321808781689,-198.609094978,-199.233541302,-198.62606314874284,-199.24072142098376,-198.609449662,-199.233858797,-198.62625957781853,-199.2408714386437,,,,,,,,,-199.221913353614,-199.171424576499,-199.172202663619,-199.21053757,-199.23505524
-198.1329261810571,-198.8110496161512,-198.8018702758704,-198.801693438933,-198.801693394726,-198.133499599651,-198.801693443451,-198.801693375036,-198.5684383603306,-199.2107208015392,-198.58506743444008,-199.231406854,-198.60080272897355,-199.23997481612847,-198.56470955874417,-199.21081809566064,-198.5658779367733,-199.2119670331748,-198.60760523903184,-199.232180879875,-198.608942756,-199.233541303,-198.6259108312165,-199.2407214225928,-198.609297369,-199.233858799,-198.62610714642057,-199.24087144030443,,,,,,,,,-199.221913358458,-199.171424151042,-199.172202668408,-199.21053758,-199.23505525
-198.13277520191065,-198.8110496180769,-198.8018702808868,-198.801693475068,-198.801693360019,-198.133347579204,-198.801693448561,-198.801693375323,-198.5682873760952,-199.2107208031165,-198.5849164461871,-199.23140685556783,-198.6006517375744,-199.23997481768984,-198.5645585648711,-199.21081809726795,-198.5657269428878,-199.2119670347803,-198.60745424616888,-199.23218088146007,-198.608791768,-199.233541305,-198.62575983944427,-199.24072142415804,-198.609146451,-199.2338588,-198.62595626699897,-199.24087144186936,,,,,,,,,-199.221913363195,-199.171425166517,-199.172202673092,-199.21053758,-199.23505525
-198.1326253559201,-198.8110496200825,-198.80187028579104,-198.801693529939,-198.801693283379,-198.13319663519,-198.801693453651,-198.801693386837,-198.5681375250924,-199.2107208045644,-198.58476659122832,-199.23140685705405,-198.60050187951688,-199.2399748191733,-198.56440870437604,-199.2108180988029,-198.56557708238057,-199.211967036315,-198.6073043224609,-199.232180882962,-198.608641846,-199.233541306,-198.62560986174464,-199.240721425686,-198.60899653,-199.233858802,-198.62580629064047,-199.24087144344435,,,,,,,,,-199.221913367828,-199.171424324145,-199.172202677672,-199.21053759,-199.23505526
-198.13247663037987,-198.81104962179936,-198.80187029058607,-198.801693542179,-198.801693510338,-198.133046877073,-198.801693458295,-198.801693396097,-198.56798879461968,-199.2107208061688,-198.58461785685952,-199.23140685860247,-198.60035314209577,-199.2399748207121,-198.5642599645532,-199.21081810037776,-198.56542834254577,-199.2119670378874,-198.6071555190168,-199.2321808845279,-198.608493044,-199.233541308,-198.6254610047309,-199.2407214271877,-198.608847729,-199.233858803,-198.62565743341136,-199.24087144489872,,,,,,,,,-199.221913372359,-199.171424066205,-199.17220268215,-199.21053759,-199.23505526
-198.13232901277487,-198.8110496235992,-198.8018702952748,-198.801693543684,-198.801693407656,-198.132898237008,-198.801693463002,-198.801693409757,-198.56784117215844,-199.2107208076459,-198.58447023056064,-199.2314068600712,-198.60020551279035,-199.2399748221748,-198.56411233288168,-199.21081810188264,-198.565280710862,-199.21196703939088,-198.60700782440665,-199.2321808860125,-198.608345354,-199.233541309,-198.6253132608609,-199.24072142865407,-198.608700033,-199.233858805,-198.625509680118,-199.24087144636488,,,,,,,,,-199.221913376791,-199.171426333062,-199.172202686532,-199.2105376,-199.23505527
-198.132182490776,-198.8110496254852,-198.8018702998592,-198.801693555616,-198.80169348445,-198.132750630928,-198.801693467877,-198.801693404272,-198.56769464537703,-199.2107208092445,-198.58432370000136,-199.2314068614513,-198.6000589792692,-199.2399748235377,-198.5639657970277,-199.21081810325927,-198.5651341749972,-199.2119670407833,-198.60686118983287,-199.2321808874012,-198.608198668,-199.233541311,-198.62516645305408,-199.2407214300804,-198.608553285,-199.233858806,-198.62536277354343,-199.240871447732,,,,,,,,,-199.221913381125,-199.171425314983,-199.172202690817,-199.2105376,-199.23505527
-198.13203705223663,-198.81104962720164,-198.80187030434345,-198.801693523454,-198.801693529134,-198.132604151043,-198.801693472236,-198.801693413192,-198.56754920212845,-199.21072081040225,-198.58417825303013,-199.23140686284404,-198.59991352938007,-199.2399748249377,-198.56382034484048,-199.21081810473447,-198.5649887227985,-199.21196704225963,-198.60671564939187,-199.2321808888136,-198.608053172,-199.233541312,-198.62502091522103,-199.24072143149,-198.608407802,-199.233858808,-198.62521725646363,-199.2408714492424,,,,,,,,,-199.221913385366,-199.171424150133,-199.172202695009,-199.21053761,-199.23505527
-198.1318926851885,-198.81104962888824,-198.80187030872847,-198.801693376444,-198.801693349048,-198.132458797287,-198.801693476958,-198.801693424044,-198.5674048304413,-199.210720812056,-198.5840338776769,-199.23140686424205,-198.5997691511521,-199.2399748263175,-198.5636759643472,-199.2108181061168,-198.5648443422945,-199.21196704363268,-198.60657125089807,-199.23218089022265,-198.607908811,-199.233541314,-198.62487656047327,-199.24072143286017,-198.608263488,-199.233858809,-198.62507297501608,-199.24087145050927,,,,,,,,,-199.221913389514,-199.171425575156,-199.172202699109,-199.21053761,-199.23505528
-198.1317493778372,-198.8110496305344,-198.8018703130176,-198.801693550545,-198.801693555952,-198.132314505597,-198.801693481148,-198.801693417387,-198.56726151852203,-199.21072081341725,-198.5838905621465,-199.23140686559304,-198.5996258327893,-199.23997482766327,-198.56353264375144,-199.2108181075,-198.5647010216885,-199.2119670450118,-198.6064278596521,-199.2321808915884,-198.607765422,-199.233541315,-198.62473311078804,-199.240721434206,-198.608120092,-199.23385881,-198.62492951521136,-199.24087145185376,,,,,,,,,-199.221913393573,-199.171425838483,-199.172202703121,-199.21053761,-199.23505528
-198.13160711856304,-198.8110496320184,-198.8018703172132,-198.801693564439,-198.8016935543,-198.13217134174,-198.801693485308,-198.801693414293,-198.5671192547493,-199.2107208145708,-198.58374829481545,-199.2314068669561,-198.59948356266733,-199.2399748290321,-198.56339037142948,-199.210818108935,-198.56455874935563,-199.2119670464408,-198.606285515402,-199.2321808929712,-198.607623076,-199.233541316,-198.6245907013672,-199.2407214355329,-198.60797774,-199.233858812,-198.62478709648963,-199.2408714532432,,,,,,,,,-199.221913397544,-199.171426008515,-199.172202707047,-199.21053762,-199.23505529
-198.1314658959141,-198.8110496337187,-198.8018703213181,-198.801693444143,-198.801693404792,-198.132029064875,-198.801693489734,-198.801693429872,-198.56697802766945,-199.21072081605047,-198.58360706423093,-199.23140686820736,-198.5993423293328,-199.23997483026727,-198.56324913592573,-199.210818110176,-198.564417513842,-199.21196704768457,-198.60614421796743,-199.23218089423125,-198.607481778,-199.233541318,-198.6244493480936,-199.24072143681417,-198.607836442,-199.233858813,-198.62464574397043,-199.2408714544597,,,,,,,,,-199.221913401431,-199.171424089671,-199.172202710888,-199.21053762,-199.23505529
-198.1313256986066,-198.81104963525624,-198.8018703253341,-198.801693578445,-198.801693466248,-198.131887941646,-198.801693493654,-198.801693423168,-198.56683782599643,-199.21072081702664,-198.5834668591041,-199.2314068694136,-198.599202121496,-199.2399748314788,-198.5631089259512,-199.21081811146107,-198.56427730385707,-199.2119670490048,-198.60600394277725,-199.2321808954516,-198.607341495,-199.233541319,-198.62430900158523,-199.24072143808084,-198.607696153,-199.233858814,-198.6245053863316,-199.2408714558248,,,,,,,,,-199.221913405235,-199.171425447754,-199.172202714647,-199.21053763,-199.23505529
-198.1311865155182,-198.8110496367676,-198.8018703292632,-198.801693547691,-198.801693571407,-198.131747638953,-198.801693497507,-198.801693432206,-198.56669863860697,-199.21072081857656,-198.5833276683124,-199.23140687071503,-198.59906292803365,-199.23997483276543,-198.5629697303812,-199.21081811274223,-198.5641381082773,-199.21196705024488,-198.60586475564108,-199.23218089676607,-198.607202292,-199.23354132,-198.62416978684905,-199.24072143931355,-198.607556978,-199.233858815,-198.624366216966,-199.24087145695688,,,,,,,,,-199.221913408957,-199.171425441839,-199.172202718326,-199.21053763,-199.2350553
-198.131048335686,-198.81104963811825,-198.80187033310824,-198.801693586453,-198.801693560344,-198.131608666687,-198.801693501523,-198.80169342866,-198.56656045453929,-199.21072081960529,-198.58318948089183,-199.23140687196224,-198.59892473798104,-199.2399748340188,-198.5628315382509,-199.21081811406003,-198.56399991613728,-199.2119670515636,-198.60572650942115,-199.23218089802984,-198.607064053,-199.233541321,-198.6240315035795,-199.24072144053432,-198.607418736,-199.233858817,-198.62422792931508,-199.24087145824427,,,,,,,,,-199.221913412601,-199.171426464425,-199.172202721927,-199.21053763,-199.2350553
-198.1309111483052,-198.8110496396862,-198.8018703368708,-198.801693554169,-198.801693407825,-198.131470469819,-198.801693505384,-198.801693430969,-198.56642326298584,-199.21072082099968,-198.5830522860348,-199.23140687312016,-198.5987875405299,-199.2399748351616,-198.56269433875127,-199.21081811520304,-198.5638627166283,-199.2119670527001,-198.60558919187463,-199.23218089919703,-198.606926736,-199.233541322,-198.62389408941675,-199.2407214417109,-198.607281397,-199.233858818,-198.6240904797792,-199.2408714593521,,,,,,,,,-199.221913416167,-199.171425229875,-199.172202725452,-199.21053764,-199.23505531
-198.13077494272983,-198.8110496410988,-198.80187034055288,-198.801693589119,-198.80169343851,-198.131333439523,-198.801693509086,-198.801693442432,-198.5662870532968,-199.21072082216767,-198.58291607309,-199.2314068742805,-198.59865132502816,-199.23997483631712,-198.56255812123,-199.2108181163906,-198.56372649909767,-199.2119670538899,-198.60545293364805,-199.2321809003697,-198.606790504,-199.233541324,-198.6237578409599,-199.24072144287257,-198.607145185,-199.233858819,-198.62395426113767,-199.24087146051272,,,,,,,,,-199.221913419659,-199.171426460066,-199.172202728903,-199.21053764,-199.23505531
-198.1306397084572,-198.8110496423577,-198.8018703441566,-198.801693485781,-198.801693595324,-198.131197261496,-198.80169351277,-198.801693439522,-198.56615181497307,-199.2107208231132,-198.58278083155784,-199.2314068754505,-198.59851608097583,-199.2399748374937,-198.5624228751864,-199.21081811762983,-198.56359125304496,-199.2119670551321,-198.6053176225992,-199.23218090155413,-198.606655171,-199.233541325,-198.62362243249112,-199.24072144402,-198.607009843,-199.23385882,-198.62381883959847,-199.24087146173,,,,,,,,,-199.221913423076,-199.17142637838,-199.172202732277,-199.21053764,-199.23505531
-198.130505435142,-198.8110496438325,-198.80187034768448,-198.801693436321,-198.801693529312,-198.131062255918,-198.801693516418,-198.80169344695,-198.56601753766407,-199.21072082411527,-198.58264655108653,-199.23140687644263,-198.59838179802023,-199.2399748384788,-198.5622885902673,-199.2108181186537,-198.56345696811704,-199.211967056212,-198.6051832925544,-199.2321809025524,-198.606520831,-199.233541326,-198.6234880431056,-199.2407214451285,-198.606875498,-199.233858821,-198.6236844417612,-199.2408714628639,,,,,,,,,-199.221913426423,-199.171425673299,-199.17220273559,-199.21053765,-199.23505532
-198.1303721125797,-198.81104964503703,-198.8018703511379,-198.801693608876,-198.801693439335,-198.130927845017,-198.801693519715,-198.801693443968,-198.56588421116624,-199.21072082533297,-198.58251322147228,-199.23140687765803,-198.59824846595689,-199.23997483969308,-198.56215525626783,-199.21081811988847,-198.56332363410883,-199.21196705739013,-198.60504992806696,-199.23218090378424,-198.606387449,-199.233541327,-198.6233546184386,-199.24072144622625,-198.606742128,-199.233858822,-198.62355103473104,-199.2408714639364,,,,,,,,,-199.2219134297,-199.171425141763,-199.172202738825,-199.21053765,-199.23505532
-198.1302397307128,-198.8110496464569,-198.80187035451803,-198.801693448664,-198.801693442634,-198.130794674623,-198.801693523361,-198.801693459549,-198.5657518254206,-199.21072082662664,-198.58238083265468,-199.2314068787072,-198.59811607472489,-199.23997484072737,-198.5620228631265,-199.21081812091785,-198.56319124095907,-199.2119670584084,-198.6049174271841,-199.2321809048432,-198.606254961,-199.233541328,-198.62322206399665,-199.2407214472866,-198.606609639,-199.233858823,-198.62341847957248,-199.2408714649229,,,,,,,,,-199.221913432908,-199.171424362783,-199.172202741997,-199.21053765,-199.23505532
-198.1301082796206,-198.81104964772487,-198.801870357828,-198.801693551612,-198.80169339828,-198.130662434979,-198.801693526471,-198.801693450306,-198.56562037050773,-199.21072082734423,-198.582249374714,-199.23140687964388,-198.5979846144039,-199.2399748416672,-198.56189140092272,-199.21081812192767,-198.5630597787469,-199.2119670594921,-198.60478593696536,-199.2321809057856,-198.606123491,-199.233541329,-198.62309056679248,-199.2407214483379,-198.606478153,-199.233858825,-198.6232869573612,-199.24087146606928,,,,,,,,,-199.221913436051,-199.171426429538,-199.172202745101,-199.21053766,-199.23505533
-198.1299777495281,-198.81104964896937,-198.8018703610686,-198.80169347391,-198.801693554584,-198.130531135935,-198.80169352997,-198.801693481557,-198.56548983664848,-199.2107208287217,-198.58211883787,-199.2314068807873,-198.5978540752129,-199.2399748428,-198.56176085987485,-199.21081812304465,-198.56292923769084,-199.21196706053112,-198.604655371166,-199.2321809069452,-198.605992949,-199.23354133,-198.6229600215497,-199.24072144936108,-198.606347634,-199.233858825,-198.6231564477199,-199.24087146699569,,,,,,,,,-199.221913439129,-199.171426626838,-199.172202748142,-199.21053766,-199.23505533
-198.12984813079345,-198.8110496501848,-198.8018703642417,-198.801693582882,-198.801693484246,-198.130400730976,-198.801693533069,-198.801693476172,-198.56536021420075,-199.210720829389,-198.58198921247947,-199.231406881671,-198.5977244475084,-199.23997484368624,-198.5616312303389,-199.21081812400035,-198.5627996081469,-199.2119670615687,-198.60452566252283,-199.2321809078328,-198.605863218,-199.233541331,-198.62283020396143,-199.2407214503704,-198.606217842,-199.233858827,-198.62302653644448,-199.2408714680992,,,,,,,,,-199.221913442143,-199.171426372257,-199.17220275112,-199.21053766,-199.23505533
